"Domain","Username","TenantId","SkuPartNumber","SkuId","LicenseStatus","Error"
"otuwacne104057.onmicrosoft.com","odl_user_2227500@otuwacne104057.onmicrosoft.com","291cd7a8-1ce2-416e-805c-737118443110","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104058.onmicrosoft.com","odl_user_2227501@otuwacne104058.onmicrosoft.com","13abbd0e-d7f3-46b2-8914-d99c3e4f0cff","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104060.onmicrosoft.com","odl_user_2227502@otuwacne104060.onmicrosoft.com","71264e9d-8293-4fd8-b009-bb3b3af5bc37","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104061.onmicrosoft.com","odl_user_2227503@otuwacne104061.onmicrosoft.com","381c927d-1cc2-4121-9356-a8353138f1fe","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104062.onmicrosoft.com","odl_user_2227506@otuwacne104062.onmicrosoft.com","3c4ae842-3499-4b7a-8b1b-aa96a9247b84","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104063.onmicrosoft.com","odl_user_2227507@otuwacne104063.onmicrosoft.com","88f61366-25a3-4be2-8bc3-587b96d8155a","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104064.onmicrosoft.com","odl_user_2227508@otuwacne104064.onmicrosoft.com","3c536b65-eb06-4ed7-8faf-1c605ab94428","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104065.onmicrosoft.com","odl_user_2227825@otuwacne104065.onmicrosoft.com","a8b6ff49-e6cc-4ef1-8fda-115562db64c2","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105220.onmicrosoft.com","odl_user_2227331@otuwamsb105220.onmicrosoft.com","otuwamsb105220.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105226.onmicrosoft.com","odl_user_2227342@otuwamsb105226.onmicrosoft.com","otuwamsb105226.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105214.onmicrosoft.com","odl_user_2227324@otuwamsb105214.onmicrosoft.com","otuwamsb105214.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105213.onmicrosoft.com","odl_user_2227323@otuwamsb105213.onmicrosoft.com","otuwamsb105213.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105215.onmicrosoft.com","odl_user_2227325@otuwamsb105215.onmicrosoft.com","otuwamsb105215.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105211.onmicrosoft.com","odl_user_2227321@otuwamsb105211.onmicrosoft.com","otuwamsb105211.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105212.onmicrosoft.com","odl_user_2227322@otuwamsb105212.onmicrosoft.com","otuwamsb105212.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105221.onmicrosoft.com","odl_user_2227332@otuwamsb105221.onmicrosoft.com","otuwamsb105221.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105229.onmicrosoft.com","odl_user_2227345@otuwamsb105229.onmicrosoft.com","otuwamsb105229.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105228.onmicrosoft.com","odl_user_2227343@otuwamsb105228.onmicrosoft.com","otuwamsb105228.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105222.onmicrosoft.com","odl_user_2227335@otuwamsb105222.onmicrosoft.com","otuwamsb105222.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105219.onmicrosoft.com","odl_user_2227330@otuwamsb105219.onmicrosoft.com","otuwamsb105219.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105216.onmicrosoft.com","odl_user_2227326@otuwamsb105216.onmicrosoft.com","otuwamsb105216.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105217.onmicrosoft.com","odl_user_2227327@otuwamsb105217.onmicrosoft.com","otuwamsb105217.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105224.onmicrosoft.com","odl_user_2227337@otuwamsb105224.onmicrosoft.com","otuwamsb105224.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105230.onmicrosoft.com","odl_user_2227346@otuwamsb105230.onmicrosoft.com","otuwamsb105230.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105223.onmicrosoft.com","odl_user_2227336@otuwamsb105223.onmicrosoft.com","otuwamsb105223.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105218.onmicrosoft.com","odl_user_2227328@otuwamsb105218.onmicrosoft.com","otuwamsb105218.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwamsb105225.onmicrosoft.com","odl_user_2227339@otuwamsb105225.onmicrosoft.com","otuwamsb105225.onmicrosoft.com","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
