"Domain","Username","TenantId","SkuPartNumber","SkuId","LicenseStatus","Error"
"otuwacne104009.onmicrosoft.com","odl_user_2227246@otuwacne104009.onmicrosoft.com","dc7323a9-b2c3-4dbf-9d7e-59bc1832837d","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104010.onmicrosoft.com","odl_user_2227090@otuwacne104010.onmicrosoft.com","a38be04e-2bd5-4bad-b4fc-6ae2d4c429ef","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104011.onmicrosoft.com","odl_user_2227091@otuwacne104011.onmicrosoft.com","715f4527-5dcc-462e-a7b9-dfbbb6be43e3","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104012.onmicrosoft.com","odl_user_2227092@otuwacne104012.onmicrosoft.com","06f6bca4-7cc0-4899-bd08-0c976894d165","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104013.onmicrosoft.com","odl_user_2227093@otuwacne104013.onmicrosoft.com","740edb9c-e174-4938-a673-07f42776ef2a","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104014.onmicrosoft.com","odl_user_2227094@otuwacne104014.onmicrosoft.com","0a0495e4-e3f3-40ec-b90f-181fcaeeace2","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104015.onmicrosoft.com","odl_user_2227095@otuwacne104015.onmicrosoft.com","c068eea7-73b6-4be9-b265-9289be35cd81","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104016.onmicrosoft.com","odl_user_2227096@otuwacne104016.onmicrosoft.com","239b18f0-9f00-413c-9f28-7a4c89f9e489","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104017.onmicrosoft.com","odl_user_2227097@otuwacne104017.onmicrosoft.com","d5ee1bad-a8a6-4bf3-b56e-f06bbef38d6c","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104018.onmicrosoft.com","odl_user_2227098@otuwacne104018.onmicrosoft.com","0a090846-6267-45b6-bdfc-9f8482da1694","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104019.onmicrosoft.com","odl_user_2227099@otuwacne104019.onmicrosoft.com","b27ea40b-42cb-4915-bc1c-998f0168e19e","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104020.onmicrosoft.com","odl_user_2227100@otuwacne104020.onmicrosoft.com","9c332479-62c7-4218-a9fd-1f8c771625ed","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104021.onmicrosoft.com","odl_user_2227101@otuwacne104021.onmicrosoft.com","8826e5b0-5745-44da-b46e-7868826bbd9a","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104022.onmicrosoft.com","odl_user_2227102@otuwacne104022.onmicrosoft.com","2705ac40-4350-4221-bf79-cd4c2c0a410f","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104023.onmicrosoft.com","odl_user_2227103@otuwacne104023.onmicrosoft.com","e190d087-5aa7-49d3-aa85-7f5f3a557fad","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104024.onmicrosoft.com","odl_user_2227104@otuwacne104024.onmicrosoft.com","8137ac79-ecd3-44f2-902a-3d7047648cb8","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104025.onmicrosoft.com","odl_user_2227105@otuwacne104025.onmicrosoft.com","f3f22920-8bb0-40c6-bfbd-c42c4c4823ae","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104026.onmicrosoft.com","odl_user_2227106@otuwacne104026.onmicrosoft.com","01f99e49-0638-4333-b5a3-1560757babaf","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104027.onmicrosoft.com","odl_user_2227107@otuwacne104027.onmicrosoft.com","892cd6f7-5fd3-41d8-99e4-1eda6256d0b8","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104028.onmicrosoft.com","odl_user_2227108@otuwacne104028.onmicrosoft.com","ff4db708-d638-4bd7-92b0-6b2bc373d948","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104029.onmicrosoft.com","odl_user_2227109@otuwacne104029.onmicrosoft.com","6a2fa177-8ffa-47c2-8bba-93d3ad37643c","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104030.onmicrosoft.com","odl_user_2227110@otuwacne104030.onmicrosoft.com","e8658aab-b40a-4952-b974-a2c0d40e0008","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104031.onmicrosoft.com","odl_user_2227111@otuwacne104031.onmicrosoft.com","8f8ee0d0-6f48-4589-a959-830afad64bf9","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104032.onmicrosoft.com","odl_user_2227112@otuwacne104032.onmicrosoft.com","ffe9ac1a-80aa-4f11-a802-eddfd7e4dc4e","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104033.onmicrosoft.com","odl_user_2227113@otuwacne104033.onmicrosoft.com","f7d431d4-3384-4a3d-89b2-0e928854f53a","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104034.onmicrosoft.com","odl_user_2227114@otuwacne104034.onmicrosoft.com","eb81c46e-9dd7-4f98-923d-cde68124d5e3","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104035.onmicrosoft.com","odl_user_2227115@otuwacne104035.onmicrosoft.com","a1f09864-e1dc-44a9-9378-80bcc319f819","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104036.onmicrosoft.com","odl_user_2227116@otuwacne104036.onmicrosoft.com","aea992f4-7e48-4c8d-90e6-164046a30ec4","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104037.onmicrosoft.com","odl_user_2227117@otuwacne104037.onmicrosoft.com","54445e7b-b406-45a1-bc8b-7e18795721d2","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104038.onmicrosoft.com","odl_user_2227118@otuwacne104038.onmicrosoft.com","6b2cb526-38f0-4e01-89d7-02a077e7b346","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104039.onmicrosoft.com","odl_user_2227119@otuwacne104039.onmicrosoft.com","cb986d18-9943-4824-831d-d38ee2ef2d3d","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104040.onmicrosoft.com","odl_user_2227120@otuwacne104040.onmicrosoft.com","ec241690-4987-4d99-85c3-5d250077e78b","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104059.onmicrosoft.com","odl_user_2227121@otuwacne104059.onmicrosoft.com","1b2c7d15-bec3-4910-a516-14ed6bf1c66a","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104066.onmicrosoft.com","odl_user_2227123@otuwacne104066.onmicrosoft.com","7be8c231-7762-4d04-9675-df54c78f4fd4","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104067.onmicrosoft.com","odl_user_2227125@otuwacne104067.onmicrosoft.com","e4b42f53-aa42-47fb-b6c4-2094797b71e1","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104068.onmicrosoft.com","odl_user_2227126@otuwacne104068.onmicrosoft.com","c7bdbea2-b9fb-4510-96b1-3ffa23d764bb","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104069.onmicrosoft.com","odl_user_2227127@otuwacne104069.onmicrosoft.com","4744ded2-5d95-4b46-8f14-0a84c08f71f5","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104070.onmicrosoft.com","odl_user_2227128@otuwacne104070.onmicrosoft.com","c5cd50e2-be0c-4bc9-807c-a3953ead2da4","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104071.onmicrosoft.com","odl_user_2227129@otuwacne104071.onmicrosoft.com","0cc0aa9c-7cd6-491d-b049-cb2747f476e6","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104072.onmicrosoft.com","odl_user_2227130@otuwacne104072.onmicrosoft.com","8277c11b-f94a-4827-802e-f04c56130f91","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104073.onmicrosoft.com","odl_user_2227131@otuwacne104073.onmicrosoft.com","eabd3472-cea8-44cc-bd41-11ce48ea1e28","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104074.onmicrosoft.com","odl_user_2227132@otuwacne104074.onmicrosoft.com","c34e3c3c-cdea-4df4-a9b2-a8f075d51414","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104075.onmicrosoft.com","odl_user_2227133@otuwacne104075.onmicrosoft.com","59aec059-467b-4420-85f8-63a5999e240f","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne104076.onmicrosoft.com","odl_user_2227134@otuwacne104076.onmicrosoft.com","039b067a-d159-46ae-9491-a878b09a1854","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
