"Domain","Username","TenantId","SkuPartNumber","SkuId","LicenseStatus","Error"
"otuwacne103927.onmicrosoft.com","odl_user_2227010@otuwacne103927.onmicrosoft.com","1778b86d-7055-4ecb-9139-598f675ca101","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103928.onmicrosoft.com","odl_user_2227014@otuwacne103928.onmicrosoft.com","0609e4d7-751c-4907-a300-be64411d9436","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103929.onmicrosoft.com","odl_user_2227016@otuwacne103929.onmicrosoft.com","2d32005e-debb-4307-9225-22c44c80b196","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103930.onmicrosoft.com","odl_user_2227232@otuwacne103930.onmicrosoft.com","9539a55d-3f7e-497f-812c-549f0b02a0a9","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103931.onmicrosoft.com","odl_user_2227017@otuwacne103931.onmicrosoft.com","7fe98fbc-d0f4-4922-b365-4834e69463a9","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103932.onmicrosoft.com","odl_user_2227018@otuwacne103932.onmicrosoft.com","508cf1ab-b621-4af2-83a9-c7b3905126a3","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103933.onmicrosoft.com","odl_user_2227019@otuwacne103933.onmicrosoft.com","cdb32e64-7227-4c22-8533-93ab591d62e0","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103934.onmicrosoft.com","odl_user_2227020@otuwacne103934.onmicrosoft.com","c082ef81-04c3-40da-acb3-acc206ff1210","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103935.onmicrosoft.com","odl_user_2227021@otuwacne103935.onmicrosoft.com","d4832ddc-1212-49ce-bee5-a93fca8040c5","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103936.onmicrosoft.com","odl_user_2227022@otuwacne103936.onmicrosoft.com","76dba37f-9699-4885-b9d9-ed852ae5f835","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103937.onmicrosoft.com","odl_user_2227233@otuwacne103937.onmicrosoft.com","91be7a1f-489d-411b-b325-6057a9c36c70","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103938.onmicrosoft.com","odl_user_2227024@otuwacne103938.onmicrosoft.com","6a55c4e8-7a10-4373-bec5-e132a847a54b","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103939.onmicrosoft.com","odl_user_2227025@otuwacne103939.onmicrosoft.com","0ad6b347-2740-4979-af96-63127115f165","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103940.onmicrosoft.com","odl_user_2227029@otuwacne103940.onmicrosoft.com","2b455926-da39-4cae-b189-fac4ed293f80","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103941.onmicrosoft.com","odl_user_2227030@otuwacne103941.onmicrosoft.com","f4527b2e-cdb1-4957-86b4-1f50ac972841","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103942.onmicrosoft.com","odl_user_2227031@otuwacne103942.onmicrosoft.com","94906fc2-483b-4986-b9d9-60ba8aa3ad65","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103943.onmicrosoft.com","odl_user_2227032@otuwacne103943.onmicrosoft.com","d3a9e600-4ed8-451a-80b3-31db1ea4eaa1","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
"otuwacne103944.onmicrosoft.com","odl_user_2227033@otuwacne103944.onmicrosoft.com","d5a924ac-62cb-4f91-9584-8ad2ab51ee51","Microsoft_365_E5_(no_Teams)","18a4bd3f-0b5b-4887-b04f-61dd0ee15f5e","Assigned",""
